HIST_DATE,DEAL_NO,REST_TYPE
2023-07-31,507364,LVL1
2023-07-31,507412,LVL1
2023-07-31,507440,LVL3
2023-07-31,507748,LVL1
2023-07-31,507935,LVL1
2023-07-31,507995,LVL1
2023-07-31,508041,LVL1
2023-07-31,508097,LVL1
2023-07-31,508275,LVL1
2023-07-31,508294,LVL1
2023-07-31,508340,LVL1
2023-07-31,508400,LVL1
2023-07-31,508431,LVL1
2023-07-31,508597,LVL1
2023-07-31,508813,LVL1
2023-07-31,508835,LVL1
2023-07-31,508903,LVL1
2023-07-31,508922,LVL1
2023-07-31,508970,LVL1
2023-07-31,508985,LVL1
2023-07-31,509037,LVL1
2023-07-31,509076,LVL1
2023-07-31,509125,LVL3
2023-07-31,509214,LVL1
2023-07-31,509271,LVL3
2023-07-31,509300,LVL1
2023-07-31,509383,LVL1
2023-07-31,509474,LVL1
2023-07-31,509488,LVL1
2023-07-31,509522,LVL2
2023-07-31,509599,LVL2
2023-07-31,509663,LVL1
2023-07-31,509743,LVL1
2023-07-31,509752,LVL3
2023-07-31,509761,LVL3
2023-07-31,509800,LVL1
2023-07-31,509829,LVL1
2023-07-31,509938,LVL1
2023-07-31,509994,LVL1
2023-07-31,510025,LVL1
2023-07-31,510249,LVL3
2023-07-31,510278,LVL1
2023-07-31,510310,LVL2
2023-07-31,510321,LVL1
2023-07-31,510361,LVL1
2023-07-31,510714,LVL1
2023-07-31,510811,LVL1
2023-07-31,510845,LVL1
2023-07-31,510885,LVL3
2023-07-31,510925,LVL1
2023-07-31,510929,LVL3
2023-07-31,510996,LVL3
2023-07-31,511075,LVL1
2023-07-31,511287,LVL1
2023-07-31,511361,LVL3
2023-07-31,511459,LVL3
2023-07-31,511586,LVL2
2023-07-31,511678,LVL1
2023-07-31,511689,LVL1
2023-07-31,511708,LVL3
2023-07-31,511734,LVL1
2023-07-31,511806,LVL1
2023-07-31,511810,LVL1
2023-07-31,511871,LVL3
2023-07-31,511943,LVL3
2023-07-31,511948,LVL3
2023-07-31,512003,LVL1
2023-07-31,512024,LVL3
2023-07-31,512209,LVL1
2023-07-31,512271,LVL3
2023-07-31,512348,LVL2
2023-07-31,512468,LVL3
2023-07-31,512569,LVL1
2023-07-31,512575,LVL3
2023-07-31,512595,LVL2
2023-07-31,512614,LVL1
2023-07-31,512674,LVL1
2023-07-31,512747,LVL1
2023-07-31,512818,LVL1
2023-07-31,512973,LVL1
2023-07-31,512980,LVL3
2023-07-31,513009,LVL1
2023-07-31,513139,LVL1
2023-07-31,513476,LVL1
2023-07-31,513608,LVL1
2023-07-31,513643,LVL1
2023-07-31,513841,LVL1
2023-07-31,513848,LVL1
2023-07-31,513852,LVL1
2023-07-31,513981,LVL1
2023-07-31,513987,LVL3
2023-07-31,514006,LVL1
2023-07-31,514008,LVL1
2023-07-31,514045,LVL1
2023-08-31,500401,LVL2
2023-08-31,501184,LVL1
2023-08-31,501236,LVL1
2023-08-31,501459,LVL1
2023-08-31,501962,LVL1
2023-08-31,502044,LVL3
2023-08-31,502109,LVL1
2023-08-31,502563,LVL1
2023-08-31,502616,LVL3
2023-08-31,503150,LVL1
2023-08-31,503250,LVL1
2023-08-31,503592,LVL1
2023-08-31,503603,LVL1
2023-08-31,503795,LVL1
2023-08-31,503969,LVL2
2023-08-31,503979,LVL3
2023-08-31,504429,LVL3
2023-08-31,504520,LVL1
2023-08-31,504595,LVL1
2023-08-31,504716,LVL1
2023-08-31,504844,LVL1
2023-08-31,505165,LVL1
2023-08-31,505302,LVL3
2023-08-31,505443,LVL1
2023-08-31,505462,LVL1
2023-08-31,506056,LVL1
2023-08-31,506286,LVL1
2023-08-31,506413,LVL2
2023-08-31,506438,LVL1
2023-08-31,506834,LVL3
2023-08-31,506953,LVL1
2023-08-31,507052,LVL2
2023-08-31,507252,LVL3
2023-08-31,507282,LVL1
2023-08-31,507344,LVL3
2023-08-31,507508,LVL1
2023-08-31,507581,LVL1
2023-08-31,507718,LVL1
2023-08-31,507780,LVL1
2023-08-31,507820,LVL1
2023-08-31,507833,LVL1
2023-08-31,508015,LVL1
2023-08-31,508062,LVL3
2023-08-31,508478,LVL2
2023-08-31,508680,LVL1
2023-08-31,508726,LVL1
2023-08-31,508768,LVL1
2023-08-31,508823,LVL1
2023-08-31,508903,LVL1
2023-08-31,508970,LVL1
2023-08-31,509060,LVL1
2023-08-31,509084,LVL1
2023-08-31,509088,LVL1
2023-08-31,509120,LVL1
2023-08-31,509146,LVL3
2023-08-31,509279,LVL1
2023-08-31,509318,LVL3
2023-08-31,509409,LVL3
2023-08-31,509411,LVL1
2023-08-31,509476,LVL1
2023-08-31,509615,LVL1
2023-08-31,509712,LVL1
2023-08-31,510100,LVL1
2023-08-31,510186,LVL3
2023-08-31,510206,LVL2
2023-08-31,510317,LVL1
2023-08-31,510364,LVL3
2023-08-31,510400,LVL1
2023-08-31,510418,LVL1
2023-08-31,510439,LVL3
2023-08-31,510441,LVL1
2023-08-31,510445,LVL1
2023-08-31,510448,LVL3
2023-08-31,510456,LVL1
2023-08-31,510512,LVL3
2023-08-31,510668,LVL3
2023-08-31,510694,LVL3
2023-08-31,510849,LVL1
2023-08-31,510966,LVL3
2023-08-31,510986,LVL1
2023-08-31,511037,LVL1
2023-08-31,511086,LVL1
2023-08-31,511134,LVL1
2023-08-31,511140,LVL1
2023-08-31,511171,LVL1
2023-08-31,511176,LVL3
2023-08-31,511322,LVL3
2023-08-31,511539,LVL1
2023-08-31,511630,LVL1
2023-08-31,511716,LVL1
2023-08-31,511870,LVL3
2023-08-31,511883,LVL1
2023-08-31,511886,LVL3
2023-08-31,511894,LVL1
2023-08-31,511901,LVL3
2023-08-31,511930,LVL1
2023-08-31,511947,LVL1
2023-08-31,512074,LVL1
2023-08-31,512076,LVL3
2023-08-31,512107,LVL1
2023-08-31,512143,LVL3
2023-08-31,512170,LVL2
2023-08-31,512184,LVL1
2023-08-31,512221,LVL1
2023-08-31,512310,LVL1
2023-08-31,512512,LVL1
2023-08-31,512526,LVL3
2023-08-31,512570,LVL1
2023-08-31,512821,LVL3
2023-08-31,512863,LVL3
2023-08-31,512864,LVL1
2023-08-31,512882,LVL3
2023-08-31,512885,LVL1
2023-08-31,512951,LVL1
2023-08-31,512988,LVL1
2023-08-31,513029,LVL1
2023-08-31,513216,LVL1
2023-08-31,513248,LVL3
2023-08-31,513250,LVL3
2023-08-31,513261,LVL1
2023-08-31,513331,LVL1
2023-08-31,513349,LVL3
2023-08-31,513385,LVL1
2023-08-31,513534,LVL1
2023-08-31,513558,LVL1
2023-08-31,513672,LVL1
2023-08-31,513681,LVL1
2023-08-31,513711,LVL1
2023-08-31,513791,LVL1
2023-08-31,514070,LVL1
2023-08-31,514078,LVL1
2023-08-31,514296,LVL1
2023-08-31,514312,LVL1
2023-08-31,514316,LVL3
2023-09-30,500219,LVL1
2023-09-30,500279,LVL1
2023-09-30,502176,LVL3
2023-09-30,502210,LVL1
2023-09-30,502368,LVL1
2023-09-30,502529,LVL1
2023-09-30,502627,LVL1
2023-09-30,502974,LVL1
2023-09-30,503117,LVL3
2023-09-30,503231,LVL1
2023-09-30,503381,LVL1
2023-09-30,503502,LVL1
2023-09-30,503538,LVL3
2023-09-30,504181,LVL1
2023-09-30,504247,LVL1
2023-09-30,504414,LVL3
2023-09-30,504620,LVL1
2023-09-30,504867,LVL1
2023-09-30,504975,LVL1
2023-09-30,505016,LVL1
2023-09-30,505047,LVL1
2023-09-30,505285,LVL1
2023-09-30,505470,LVL1
2023-09-30,505511,LVL3
2023-09-30,505512,LVL1
2023-09-30,505712,LVL3
2023-09-30,505721,LVL3
2023-09-30,505847,LVL1
2023-09-30,506154,LVL3
2023-09-30,506284,LVL1
2023-09-30,506303,LVL1
2023-09-30,506317,LVL1
2023-09-30,506362,LVL1
2023-09-30,506690,LVL2
2023-09-30,507045,LVL1
2023-09-30,507053,LVL3
2023-09-30,507286,LVL1
2023-09-30,507458,LVL3
2023-09-30,507505,LVL3
2023-09-30,507722,LVL1
2023-09-30,507747,LVL1
2023-09-30,508161,LVL1
2023-09-30,508345,LVL1
2023-09-30,508607,LVL3
2023-09-30,508631,LVL1
2023-09-30,508707,LVL3
2023-09-30,508820,LVL1
2023-09-30,508875,LVL3
2023-09-30,508901,LVL1
2023-09-30,508905,LVL1
2023-09-30,508999,LVL3
2023-09-30,509043,LVL1
2023-09-30,509058,LVL3
2023-09-30,509091,LVL1
2023-09-30,509112,LVL1
2023-09-30,509144,LVL1
2023-09-30,509243,LVL2
2023-09-30,509277,LVL1
2023-09-30,509297,LVL3
2023-09-30,509301,LVL1
2023-09-30,509436,LVL3
2023-09-30,509603,LVL3
2023-09-30,509613,LVL1
2023-09-30,509801,LVL3
2023-09-30,509870,LVL3
2023-09-30,509919,LVL1
2023-09-30,510118,LVL3
2023-09-30,510192,LVL1
2023-09-30,510298,LVL1
2023-09-30,510321,LVL3
2023-09-30,510360,LVL1
2023-09-30,510403,LVL1
2023-09-30,510488,LVL3
2023-09-30,510508,LVL1
2023-09-30,510740,LVL1
2023-09-30,510753,LVL3
2023-09-30,510754,LVL1
2023-09-30,510755,LVL1
2023-09-30,510881,LVL1
2023-09-30,510960,LVL1
2023-09-30,511010,LVL1
2023-09-30,511043,LVL1
2023-09-30,511069,LVL1
2023-09-30,511117,LVL1
2023-09-30,511306,LVL3
2023-09-30,511347,LVL2
2023-09-30,511414,LVL3
2023-09-30,511492,LVL1
2023-09-30,511560,LVL3
2023-09-30,511570,LVL3
2023-09-30,511603,LVL1
2023-09-30,511784,LVL1
2023-09-30,511879,LVL3
2023-09-30,511969,LVL3
2023-09-30,512027,LVL1
2023-09-30,512084,LVL1
2023-09-30,512111,LVL1
2023-09-30,512112,LVL3
2023-09-30,512114,LVL1
2023-09-30,512189,LVL1
2023-09-30,512238,LVL1
2023-09-30,512239,LVL1
2023-09-30,512513,LVL1
2023-09-30,512514,LVL2
2023-09-30,512589,LVL1
2023-09-30,512820,LVL1
2023-09-30,512832,LVL1
2023-09-30,512935,LVL1
2023-09-30,512946,LVL1
2023-09-30,513037,LVL1
2023-09-30,513134,LVL3
2023-09-30,513245,LVL1
2023-09-30,513255,LVL1
2023-09-30,513286,LVL1
2023-09-30,513287,LVL1
2023-09-30,513428,LVL3
2023-09-30,513433,LVL1
2023-09-30,513486,LVL1
2023-09-30,513543,LVL1
2023-09-30,513735,LVL1
2023-09-30,513780,LVL3
2023-09-30,513784,LVL3
2023-09-30,513889,LVL1
2023-09-30,513965,LVL2
2023-09-30,513980,LVL1
2023-09-30,513983,LVL1
2023-09-30,514018,LVL1
2023-09-30,514068,LVL1
2023-09-30,514143,LVL2
2023-09-30,514149,LVL1
2023-09-30,514156,LVL1
2023-09-30,514182,LVL1
2023-09-30,514196,LVL3
2023-09-30,514205,LVL3
2023-09-30,514240,LVL1
2023-09-30,514288,LVL1
2023-09-30,514333,LVL1
2023-09-30,514433,LVL1
2023-09-30,514473,LVL3
2023-09-30,514496,LVL3
2023-09-30,514513,LVL1
2023-09-30,514561,LVL1
2023-10-31,500216,LVL1
2023-10-31,500258,LVL1
2023-10-31,500359,LVL3
2023-10-31,500526,LVL3
2023-10-31,501095,LVL1
2023-10-31,501301,LVL1
2023-10-31,501849,LVL1
2023-10-31,502149,LVL2
2023-10-31,502254,LVL3
2023-10-31,502263,LVL1
2023-10-31,502286,LVL3
2023-10-31,502828,LVL1
2023-10-31,503124,LVL1
2023-10-31,503562,LVL2
2023-10-31,503774,LVL1
2023-10-31,504197,LVL1
2023-10-31,504668,LVL1
2023-10-31,505331,LVL1
2023-10-31,505512,LVL2
2023-10-31,505522,LVL1
2023-10-31,505574,LVL1
2023-10-31,505947,LVL3
2023-10-31,505961,LVL1
2023-10-31,505985,LVL1
2023-10-31,506034,LVL1
2023-10-31,506057,LVL3
2023-10-31,506196,LVL1
2023-10-31,506386,LVL1
2023-10-31,506393,LVL2
2023-10-31,506464,LVL1
2023-10-31,506614,LVL1
2023-10-31,506633,LVL1
2023-10-31,506674,LVL1
2023-10-31,506738,LVL1
2023-10-31,506793,LVL3
2023-10-31,506823,LVL1
2023-10-31,506966,LVL3
2023-10-31,506975,LVL3
2023-10-31,507036,LVL1
2023-10-31,507545,LVL3
2023-10-31,507769,LVL2
2023-10-31,507903,LVL1
2023-10-31,507913,LVL1
2023-10-31,508149,LVL1
2023-10-31,508243,LVL1
2023-10-31,508383,LVL3
2023-10-31,508478,LVL3
2023-10-31,508599,LVL1
2023-10-31,508722,LVL3
2023-10-31,508732,LVL2
2023-10-31,508764,LVL3
2023-10-31,508816,LVL1
2023-10-31,508893,LVL3
2023-10-31,508933,LVL1
2023-10-31,508971,LVL3
2023-10-31,509198,LVL1
2023-10-31,509589,LVL3
2023-10-31,509867,LVL3
2023-10-31,509935,LVL3
2023-10-31,509948,LVL1
2023-10-31,510005,LVL3
2023-10-31,510086,LVL1
2023-10-31,510112,LVL1
2023-10-31,510211,LVL1
2023-10-31,510275,LVL1
2023-10-31,510321,LVL1
2023-10-31,510349,LVL1
2023-10-31,510713,LVL1
2023-10-31,510925,LVL1
2023-10-31,511099,LVL1
2023-10-31,511131,LVL1
2023-10-31,511207,LVL3
2023-10-31,511270,LVL1
2023-10-31,511295,LVL1
2023-10-31,511369,LVL1
2023-10-31,511448,LVL1
2023-10-31,511582,LVL1
2023-10-31,511673,LVL3
2023-10-31,511686,LVL3
2023-10-31,511815,LVL1
2023-10-31,511862,LVL1
2023-10-31,511973,LVL1
2023-10-31,512002,LVL1
2023-10-31,512082,LVL1
2023-10-31,512224,LVL3
2023-10-31,512356,LVL3
2023-10-31,512374,LVL1
2023-10-31,512616,LVL1
2023-10-31,512683,LVL1
2023-10-31,512714,LVL1
2023-10-31,513080,LVL1
2023-10-31,513084,LVL3
2023-10-31,513242,LVL1
2023-10-31,513354,LVL1
2023-10-31,513375,LVL3
2023-10-31,513585,LVL1
2023-10-31,513857,LVL3
2023-10-31,513892,LVL1
2023-10-31,513899,LVL1
2023-10-31,514004,LVL1
2023-10-31,514127,LVL1
2023-10-31,514489,LVL3
2023-10-31,514499,LVL3
2023-10-31,514567,LVL1
2023-10-31,514590,LVL3
2023-10-31,514597,LVL2
2023-10-31,514605,LVL1
2023-10-31,514674,LVL3
2023-10-31,514756,LVL1
2023-10-31,514830,LVL1
2023-11-30,500838,LVL3
2023-11-30,500856,LVL1
2023-11-30,500917,LVL1
2023-11-30,501237,LVL3
2023-11-30,501363,LVL1
2023-11-30,501452,LVL3
2023-11-30,501875,LVL3
2023-11-30,502287,LVL1
2023-11-30,502296,LVL3
2023-11-30,502325,LVL1
2023-11-30,502335,LVL3
2023-11-30,502440,LVL1
2023-11-30,502508,LVL1
2023-11-30,502552,LVL1
2023-11-30,503112,LVL1
2023-11-30,503529,LVL3
2023-11-30,503987,LVL1
2023-11-30,504418,LVL1
2023-11-30,504429,LVL1
2023-11-30,504719,LVL3
2023-11-30,504878,LVL1
2023-11-30,505194,LVL3
2023-11-30,505234,LVL1
2023-11-30,505658,LVL1
2023-11-30,505753,LVL1
2023-11-30,506162,LVL1
2023-11-30,506290,LVL1
2023-11-30,506322,LVL1
2023-11-30,506467,LVL2
2023-11-30,506513,LVL3
2023-11-30,506697,LVL3
2023-11-30,506709,LVL1
2023-11-30,507058,LVL1
2023-11-30,507086,LVL1
2023-11-30,507490,LVL1
2023-11-30,507583,LVL3
2023-11-30,507929,LVL3
2023-11-30,508150,LVL3
2023-11-30,508453,LVL3
2023-11-30,508935,LVL3
2023-11-30,508949,LVL3
2023-11-30,509055,LVL1
2023-11-30,509099,LVL2
2023-11-30,509200,LVL2
2023-11-30,509437,LVL3
2023-11-30,509515,LVL2
2023-11-30,509521,LVL3
2023-11-30,509557,LVL1
2023-11-30,509884,LVL1
2023-11-30,510230,LVL1
2023-11-30,510262,LVL1
2023-11-30,510392,LVL1
2023-11-30,510471,LVL1
2023-11-30,510705,LVL3
2023-11-30,510825,LVL3
2023-11-30,510874,LVL3
2023-11-30,510875,LVL3
2023-11-30,511001,LVL2
2023-11-30,511159,LVL2
2023-11-30,511236,LVL3
2023-11-30,511626,LVL1
2023-11-30,511722,LVL3
2023-11-30,511884,LVL1
2023-11-30,511961,LVL3
2023-11-30,512046,LVL3
2023-11-30,512092,LVL1
2023-11-30,512124,LVL1
2023-11-30,512286,LVL3
2023-11-30,512293,LVL3
2023-11-30,512375,LVL3
2023-11-30,512419,LVL3
2023-11-30,512481,LVL1
2023-11-30,512538,LVL1
2023-11-30,512675,LVL1
2023-11-30,512693,LVL1
2023-11-30,512702,LVL2
2023-11-30,512848,LVL3
2023-11-30,513001,LVL1
2023-11-30,513039,LVL1
2023-11-30,513096,LVL1
2023-11-30,513534,LVL1
2023-11-30,513634,LVL1
2023-11-30,513642,LVL1
2023-11-30,513683,LVL3
2023-11-30,513722,LVL1
2023-11-30,513797,LVL1
2023-11-30,513840,LVL1
2023-11-30,513849,LVL1
2023-11-30,513955,LVL1
2023-11-30,514010,LVL3
2023-11-30,514047,LVL3
2023-11-30,514077,LVL1
2023-11-30,514190,LVL1
2023-11-30,514246,LVL1
2023-11-30,514279,LVL1
2023-11-30,514303,LVL1
2023-11-30,514329,LVL3
2023-11-30,514347,LVL1
2023-11-30,514356,LVL1
2023-11-30,514363,LVL1
2023-11-30,514430,LVL1
2023-11-30,514431,LVL1
2023-11-30,514446,LVL1
2023-11-30,514448,LVL3
2023-11-30,514513,LVL1
2023-11-30,514551,LVL3
2023-11-30,514599,LVL1
2023-11-30,514722,LVL1
2023-11-30,515027,LVL1
2023-11-30,515101,LVL1
2023-12-31,500009,LVL1
2023-12-31,501081,LVL1
2023-12-31,501429,LVL1
2023-12-31,501799,LVL3
2023-12-31,502144,LVL1
2023-12-31,502152,LVL3
2023-12-31,502211,LVL1
2023-12-31,502421,LVL3
2023-12-31,502870,LVL1
2023-12-31,503129,LVL1
2023-12-31,503165,LVL1
2023-12-31,503256,LVL3
2023-12-31,503813,LVL1
2023-12-31,503937,LVL1
2023-12-31,504030,LVL1
2023-12-31,504534,LVL3
2023-12-31,504571,LVL1
2023-12-31,504573,LVL1
2023-12-31,504576,LVL3
2023-12-31,505057,LVL3
2023-12-31,505224,LVL1
2023-12-31,505285,LVL1
2023-12-31,505319,LVL3
2023-12-31,505398,LVL1
2023-12-31,505598,LVL2
2023-12-31,505623,LVL1
2023-12-31,505701,LVL1
2023-12-31,505822,LVL1
2023-12-31,505850,LVL3
2023-12-31,505860,LVL1
2023-12-31,505879,LVL1
2023-12-31,506035,LVL3
2023-12-31,506353,LVL3
2023-12-31,506793,LVL3
2023-12-31,506834,LVL1
2023-12-31,506941,LVL1
2023-12-31,507073,LVL3
2023-12-31,507419,LVL1
2023-12-31,507697,LVL1
2023-12-31,507819,LVL1
2023-12-31,507897,LVL1
2023-12-31,507936,LVL2
2023-12-31,507993,LVL1
2023-12-31,508018,LVL1
2023-12-31,508233,LVL3
2023-12-31,508296,LVL2
2023-12-31,508324,LVL3
2023-12-31,508484,LVL3
2023-12-31,508781,LVL1
2023-12-31,508794,LVL1
2023-12-31,508859,LVL2
2023-12-31,508863,LVL1
2023-12-31,508947,LVL1
2023-12-31,508954,LVL1
2023-12-31,508977,LVL1
2023-12-31,508998,LVL3
2023-12-31,509151,LVL3
2023-12-31,509166,LVL1
2023-12-31,509191,LVL1
2023-12-31,509233,LVL1
2023-12-31,509238,LVL1
2023-12-31,509277,LVL1
2023-12-31,509282,LVL1
2023-12-31,509611,LVL3
2023-12-31,509619,LVL1
2023-12-31,509638,LVL3
2023-12-31,509645,LVL1
2023-12-31,509885,LVL3
2023-12-31,510006,LVL1
2023-12-31,510093,LVL1
2023-12-31,510112,LVL1
2023-12-31,510174,LVL1
2023-12-31,510184,LVL3
2023-12-31,510209,LVL1
2023-12-31,510260,LVL1
2023-12-31,510536,LVL1
2023-12-31,510605,LVL1
2023-12-31,510976,LVL1
2023-12-31,511050,LVL1
2023-12-31,511051,LVL3
2023-12-31,511148,LVL3
2023-12-31,511280,LVL1
2023-12-31,511371,LVL1
2023-12-31,511439,LVL1
2023-12-31,511547,LVL1
2023-12-31,511739,LVL1
2023-12-31,511764,LVL1
2023-12-31,511946,LVL3
2023-12-31,512007,LVL3
2023-12-31,512068,LVL3
2023-12-31,512086,LVL1
2023-12-31,512180,LVL3
2023-12-31,512221,LVL1
2023-12-31,512414,LVL1
2023-12-31,512454,LVL3
2023-12-31,512513,LVL1
2023-12-31,512595,LVL3
2023-12-31,512805,LVL1
2023-12-31,512890,LVL3
2023-12-31,512963,LVL1
2023-12-31,513018,LVL1
2023-12-31,513175,LVL3
2023-12-31,513266,LVL1
2023-12-31,513293,LVL1
2023-12-31,513475,LVL1
2023-12-31,513532,LVL1
2023-12-31,513549,LVL1
2023-12-31,513639,LVL1
2023-12-31,513706,LVL1
2023-12-31,513930,LVL1
2023-12-31,513935,LVL1
2023-12-31,514646,LVL3
2023-12-31,514734,LVL3
2023-12-31,514738,LVL1
2023-12-31,514819,LVL1
2023-12-31,514990,LVL1
2023-12-31,514993,LVL1
2023-12-31,515040,LVL1
2023-12-31,515092,LVL1
2023-12-31,515203,LVL1
2023-12-31,515306,LVL1
2023-12-31,515358,LVL1
2023-12-31,515363,LVL1
2024-01-31,500146,LVL1
2024-01-31,500180,LVL1
2024-01-31,500265,LVL3
2024-01-31,500763,LVL1
2024-01-31,500769,LVL3
2024-01-31,501014,LVL2
2024-01-31,501301,LVL3
2024-01-31,501470,LVL1
2024-01-31,501880,LVL1
2024-01-31,502108,LVL1
2024-01-31,502205,LVL1
2024-01-31,502346,LVL3
2024-01-31,502893,LVL1
2024-01-31,502906,LVL3
2024-01-31,503482,LVL3
2024-01-31,503731,LVL1
2024-01-31,503765,LVL3
2024-01-31,503795,LVL1
2024-01-31,504418,LVL1
2024-01-31,504436,LVL1
2024-01-31,505512,LVL3
2024-01-31,505688,LVL1
2024-01-31,505836,LVL1
2024-01-31,505944,LVL1
2024-01-31,506240,LVL1
2024-01-31,506703,LVL1
2024-01-31,506859,LVL3
2024-01-31,506869,LVL3
2024-01-31,506875,LVL1
2024-01-31,506910,LVL3
2024-01-31,507190,LVL1
2024-01-31,507207,LVL3
2024-01-31,507336,LVL1
2024-01-31,507511,LVL1
2024-01-31,508076,LVL1
2024-01-31,508143,LVL1
2024-01-31,508167,LVL1
2024-01-31,508225,LVL1
2024-01-31,508275,LVL1
2024-01-31,508396,LVL1
2024-01-31,508460,LVL1
2024-01-31,508484,LVL1
2024-01-31,508520,LVL1
2024-01-31,508548,LVL1
2024-01-31,508633,LVL3
2024-01-31,508721,LVL1
2024-01-31,508945,LVL1
2024-01-31,508986,LVL3
2024-01-31,508990,LVL3
2024-01-31,509125,LVL1
2024-01-31,509306,LVL2
2024-01-31,509481,LVL3
2024-01-31,509536,LVL1
2024-01-31,509670,LVL3
2024-01-31,509753,LVL1
2024-01-31,509766,LVL1
2024-01-31,509959,LVL3
2024-01-31,509996,LVL1
2024-01-31,510002,LVL1
2024-01-31,510035,LVL3
2024-01-31,510159,LVL1
2024-01-31,510310,LVL3
2024-01-31,510418,LVL3
2024-01-31,510452,LVL1
2024-01-31,510489,LVL1
2024-01-31,510500,LVL3
2024-01-31,510511,LVL1
2024-01-31,510515,LVL3
2024-01-31,510706,LVL1
2024-01-31,510829,LVL1
2024-01-31,510888,LVL3
2024-01-31,510919,LVL1
2024-01-31,511166,LVL1
2024-01-31,511186,LVL1
2024-01-31,511231,LVL3
2024-01-31,511392,LVL1
2024-01-31,511426,LVL1
2024-01-31,511704,LVL1
2024-01-31,511766,LVL1
2024-01-31,511798,LVL3
2024-01-31,511805,LVL1
2024-01-31,511836,LVL1
2024-01-31,511837,LVL1
2024-01-31,511871,LVL1
2024-01-31,511995,LVL2
2024-01-31,512261,LVL1
2024-01-31,512369,LVL1
2024-01-31,512413,LVL1
2024-01-31,512455,LVL3
2024-01-31,512576,LVL1
2024-01-31,512639,LVL3
2024-01-31,512686,LVL1
2024-01-31,512703,LVL1
2024-01-31,512706,LVL2
2024-01-31,512729,LVL1
2024-01-31,512755,LVL1
2024-01-31,512924,LVL1
2024-01-31,513001,LVL1
2024-01-31,513188,LVL1
2024-01-31,513291,LVL1
2024-01-31,513481,LVL1
2024-01-31,513499,LVL1
2024-01-31,513607,LVL3
2024-01-31,513651,LVL3
2024-01-31,513783,LVL1
2024-01-31,513916,LVL3
2024-01-31,514014,LVL1
2024-01-31,514025,LVL1
2024-01-31,514091,LVL3
2024-01-31,514154,LVL1
2024-01-31,514175,LVL1
2024-01-31,514180,LVL1
2024-01-31,514236,LVL1
2024-01-31,514275,LVL1
2024-01-31,514372,LVL2
2024-01-31,514423,LVL1
2024-01-31,514440,LVL1
2024-01-31,514504,LVL1
2024-01-31,514572,LVL3
2024-01-31,514685,LVL1
2024-01-31,514735,LVL2
2024-01-31,514737,LVL3
2024-01-31,514744,LVL1
2024-01-31,514768,LVL1
2024-01-31,514776,LVL3
2024-01-31,514839,LVL1
2024-01-31,514949,LVL1
2024-01-31,515008,LVL1
2024-01-31,515057,LVL1
2024-01-31,515203,LVL2
2024-01-31,515214,LVL1
2024-01-31,515433,LVL1
2024-01-31,515471,LVL1
2024-01-31,515486,LVL1
2024-02-29,500076,LVL3
2024-02-29,500223,LVL1
2024-02-29,500330,LVL1
2024-02-29,500995,LVL1
2024-02-29,501239,LVL2
2024-02-29,501739,LVL1
2024-02-29,502024,LVL3
2024-02-29,502267,LVL3
2024-02-29,502378,LVL3
2024-02-29,502529,LVL1
2024-02-29,503167,LVL1
2024-02-29,503218,LVL1
2024-02-29,503223,LVL3
2024-02-29,503408,LVL1
2024-02-29,503553,LVL3
2024-02-29,503592,LVL2
2024-02-29,504037,LVL1
2024-02-29,504067,LVL1
2024-02-29,504152,LVL1
2024-02-29,504768,LVL3
2024-02-29,505313,LVL1
2024-02-29,505420,LVL1
2024-02-29,506308,LVL1
2024-02-29,506336,LVL3
2024-02-29,506574,LVL1
2024-02-29,506627,LVL1
2024-02-29,506685,LVL3
2024-02-29,507055,LVL3
2024-02-29,507186,LVL3
2024-02-29,507351,LVL1
2024-02-29,507509,LVL3
2024-02-29,507620,LVL3
2024-02-29,507892,LVL1
2024-02-29,507920,LVL1
2024-02-29,507923,LVL1
2024-02-29,507937,LVL1
2024-02-29,508108,LVL3
2024-02-29,508114,LVL1
2024-02-29,508336,LVL2
2024-02-29,508795,LVL1
2024-02-29,509027,LVL3
2024-02-29,509032,LVL3
2024-02-29,509133,LVL1
2024-02-29,509685,LVL1
2024-02-29,509868,LVL1
2024-02-29,510036,LVL3
2024-02-29,510151,LVL1
2024-02-29,510259,LVL3
2024-02-29,510380,LVL1
2024-02-29,510475,LVL1
2024-02-29,510516,LVL3
2024-02-29,510552,LVL1
2024-02-29,510585,LVL1
2024-02-29,510752,LVL3
2024-02-29,510801,LVL1
2024-02-29,510813,LVL1
2024-02-29,510833,LVL1
2024-02-29,510896,LVL1
2024-02-29,511080,LVL2
2024-02-29,511123,LVL1
2024-02-29,511178,LVL1
2024-02-29,511202,LVL1
2024-02-29,511343,LVL1
2024-02-29,511468,LVL1
2024-02-29,511551,LVL1
2024-02-29,511560,LVL1
2024-02-29,511574,LVL1
2024-02-29,511627,LVL1
2024-02-29,511757,LVL3
2024-02-29,511816,LVL1
2024-02-29,511873,LVL1
2024-02-29,512023,LVL3
2024-02-29,512071,LVL3
2024-02-29,512205,LVL1
2024-02-29,512315,LVL1
2024-02-29,512316,LVL1
2024-02-29,512343,LVL3
2024-02-29,512373,LVL1
2024-02-29,512401,LVL1
2024-02-29,512451,LVL3
2024-02-29,512467,LVL3
2024-02-29,512526,LVL3
2024-02-29,512756,LVL1
2024-02-29,512796,LVL1
